passage_id,composer,period,work_id,movement_id,recording_id,score_path,mxl_path,audio_path,midi_path,alignment_path,annotation_path,bar_start,bar_end,score_format,alignment_format,rights_status,segment_type,annotation_type,fully_aligned,eligible_for_clamp,availability_status,composition_id,work_title,score_version_id,performance_id,alignment_id,audio_origin,alignment_granularity,alignment_method,alignment_quality,alignment_confidence,source_record_ids,source_dataset,licenses,render_recording_id,render_work_title,render_source_dataset,render_performance_kind,render_status,render_qc_notes,render_output_audio_path,render_output_bytes,render_output_sha256,render_output_duration_sec,render_output_sample_rate_hz,render_output_channels,render_peak_dbfs,render_rms_dbfs,render_manifest_alignment_id
exp_943a05670c0e,Wolfgang Amadeus Mozart,Classical,wrk_336c27b116c9,wrk_336c27b116c9,rec_b636cb34e771,sources/ACPAS-dataset/subset_S/Mozart/380_CPM_Sonata_No.16_C_major_Sonata_facile_KV_545_1/S_1512_CPM.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_b636cb34e771.wav,sources/ACPAS-dataset/subset_S/Mozart/380_CPM_Sonata_No.16_C_major_Sonata_facile_KV_545_1/S_1512_CPM.mid,data/canonical/alignment_events.csv,,1,146,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_d79dbb6b49be,Sonata No.16 C major Sonata facile KV 545 1,scv_43c200d4c5a8,prf_2b47b140ae89,aln_0593a4e940e7,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_5e842dd9fb47;src_82f7e9886aae;src_98e80603d674;src_a373aa4c5502;src_a80bc86a4c74;src_aa3139d54d6b;src_b70fa5abae91,cpc-rendered,MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_b636cb34e771,Sonata No.16 C major Sonata facile KV 545 1,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_b636cb34e771.wav,54080044,40518e1438db687e63acdccea1625dd78d0e253885e83e41dca0b0dc64c7131e,281.666667,48000,2,-16.267,-35.030,aln_0593a4e940e7
exp_8fc5966610ed,Wolfgang Amadeus Mozart,Classical,wrk_5e3acc6ed9a0,wrk_5e3acc6ed9a0,rec_be3c370fe3b1,sources/ACPAS-dataset/subset_R/Mozart/373_CPM_Sonata_No.11_A_major_KV_331_3_Alla_Turca/R_32_A_MAPS_mz_331_3_ENSTDkCl.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_be3c370fe3b1.wav,sources/ACPAS-dataset/subset_R/Mozart/373_CPM_Sonata_No.11_A_major_KV_331_3_Alla_Turca/R_32_A_MAPS_mz_331_3_ENSTDkCl.mid,data/canonical/alignment_events.csv,,1,225,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_db49212242e7,Sonata No.11 A major KV 331 3 Alla Turca,scv_531af6bfabae,prf_08bd33725e0b,aln_1f51410ea128,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_0cf334d0ba52;src_2005a7202940;src_301f82e33315;src_31d521ddb99a;src_32b22a173dec;src_3d188de5d1a9;src_41a95a647dc6;src_46f1668c962b;src_48f055259f4b;src_513dcce3a8d0;src_5c02ce97843e;src_6b885f35d7a0;src_98e80603d674;src_9df6e0db100d;src_a26bd6689d26;src_a6587afd1024;src_a80bc86a4c74;src_b7a270870566;src_bb3e3417cb3d;src_bb74cccb38da;src_c65081aea95f;src_c7b751c4833d;src_c86a515000ae;src_ca747718fbcc;src_e5be6dcbdebf,cpc-rendered,MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_be3c370fe3b1,Sonata No.11 A major KV 331 3 Alla Turca,acpas,expressive,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_be3c370fe3b1.wav,40054060,21ea28f5e77a9c368c259eea514fee1185f5b9c83359fae48a317d3d4b4cb1b3,208.614667,48000,2,-11.883,-31.733,aln_1f51410ea128
exp_670a4a28c2bb,Wolfgang Amadeus Mozart,Classical,wrk_8e20f86737b4,wrk_8e20f86737b4,rec_be7e49226091,sources/ACPAS-dataset/subset_S/Mozart/375_ASAP_Piano_Sonatas_12-2/ASAP_12-2.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_be7e49226091.wav,sources/ACPAS-dataset/subset_S/Mozart/375_ASAP_Piano_Sonatas_12-2/ASAP_12-2.mid,data/canonical/alignment_events.csv,,1,40,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_eda77c2e8305,Piano Sonatas 12-2,scv_fb7bd6feab3c,prf_731aca735ed7,aln_f91520f228fc,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_2485576c71fe;src_30aa10fd6720;src_337cfb67733b;src_37bd798c1681;src_3b51b65e1d21;src_3dd21c955736;src_435435ed61bf;src_5a57fceeea0d;src_67ef86dcb1bd;src_687aa544eaaf;src_69176cda3201;src_699ad9a07ebe;src_6c5295f565c1;src_773896867338;src_7893a91f0b23;src_7a0414aee7b6;src_829c5f7461f6;src_8f49e6203298;src_959c0f52c3a8;src_98e80603d674;src_9b61d7884467;src_a02b69a9fb89;src_a80bc86a4c74;src_b0ac4d0daea3;src_c7a5b1dc1121;src_c7b9e4ded88a;src_caa99495cf9f;src_d6d9fec6248d;src_d890158e5c17;src_da292dc8c2ab;src_e08285481992;src_e4f0de46f79c;src_e63dc4e4cf6b;src_e725cb9571d6;src_e963c8465711;src_ea652258f512;src_f082886ff1fa;src_ffb0192febf9,cpc-rendered,CC BY-NC-SA 4.0;CC BY-NC-SA 4.0; non-commercial research and education;MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_be7e49226091,Piano Sonatas 12-2,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_be7e49226091.wav,49178412,f4aad772c0a193552b7d99f619c08adbd939f6a0953188cac9f758cac1eadc42,256.137333,48000,2,-15.940,-35.627,aln_f91520f228fc
exp_cf8ba7c01af4,Wolfgang Amadeus Mozart,Classical,wrk_6ce03f05af78,wrk_6ce03f05af78,rec_c52920aee8dd,sources/ACPAS-dataset/subset_S/Mozart/379_CPM_Sonata_No.13_Bb_major_KV_333_3/S_153_A_MAPS_mz_333_3_StbgTGd2.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_c52920aee8dd.wav,sources/ACPAS-dataset/subset_S/Mozart/379_CPM_Sonata_No.13_Bb_major_KV_333_3/S_153_A_MAPS_mz_333_3_StbgTGd2.mid,data/canonical/alignment_events.csv,,1,226,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_597e34f68688,Sonata No.13 Bb major KV 333 3,scv_ddc5ff9704cd,prf_e48e1d2f1981,aln_42b4cb10927e,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_0640c63aba27;src_0950ca8b92b8;src_0dcb28645532;src_0fd6b783c1b8;src_28096b2e13e3;src_2b0ec5457abc;src_31e6285994f4;src_46fbd15de8fa;src_7648271d60a6;src_7bea5aaf912b;src_8b75b4e68eeb;src_98e80603d674;src_a4fd97027fe1;src_a80bc86a4c74;src_bdc23eefd745;src_c8a16abdb42d;src_e42854aa5938;src_ee891eb762bb;src_f2b90cf613d2,cpc-rendered,MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_c52920aee8dd,Sonata No.13 Bb major KV 333 3,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_c52920aee8dd.wav,68485932,a7217780f583e606c842501307f6c44ac9b75fa23a2c06c390dfc8e947e6e427,356.697333,48000,2,-10.376,-31.610,aln_42b4cb10927e
exp_a72fb196cd38,Wolfgang Amadeus Mozart,Classical,wrk_16208b873f55,wrk_16208b873f55,rec_c635dd1d34bb,sources/ACPAS-dataset/subset_S/Mozart/386_ASAP_Piano_Sonatas_8-1/ASAP_8-1.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_c635dd1d34bb.wav,sources/ACPAS-dataset/subset_S/Mozart/386_ASAP_Piano_Sonatas_8-1/ASAP_8-1.mid,data/canonical/alignment_events.csv,,1,133,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_fef1cb83d033,Piano Sonatas 8-1,scv_e800c11bc3c7,prf_ad010c5db450,aln_b66c6ea27150,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_00a034d80378;src_02351c287cce;src_0959f7f0c921;src_0c5b459f3713;src_120b85d303a3;src_12ac25a9c7d0;src_133fdd89d752;src_1495fd782897;src_1736c0a3ec30;src_1bfba426e3b5;src_1f601191f854;src_20272ab6e36a;src_2030b845ba85;src_2309bfc3c6e7;src_266b4a8f2871;src_2801af45cdb9;src_311cc910ec9c;src_35dc9a227b9d;src_37bb36627b0a;src_38b76ad6d621;src_39888cae09c0;src_3bb556ce074c;src_4335e7ba518b;src_455287f24eaa;src_46ea18ccd982;src_479d2731f25a;src_4974f6228fc1;src_4bb84f052046;src_5382eb64bc78;src_55b5558dc332;src_5dc6eea1d153;src_6e4e2af83481;src_70c832462968;src_76d67f0ab033;src_8146ea358c72;src_8636358d19c6;src_901fd94d7cbe;src_93a7d93d653b;src_958e85443ca9;src_98e80603d674;src_a5055e4ad044;src_a52f8efce7e9;src_a80bc86a4c74;src_abdb8cb63de8;src_adaecf4c039d;src_ceafeec6e80b;src_d5ecb237c645;src_d70d4ac7f1d1;src_d9d6678516c9;src_da251a703348;src_ddb68c27212e;src_e64c5f847c93;src_f170e550391c;src_f772fe35a149,cpc-rendered,CC BY-NC-SA 4.0;MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_c635dd1d34bb,Piano Sonatas 8-1,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_c635dd1d34bb.wav,51398956,8b3029b199be8d7bf1d646e9f56a035f860a3ca92b357eb3ebe971284d7c25cf,267.702667,48000,2,-11.099,-30.409,aln_b66c6ea27150
exp_066277c659f5,Wolfgang Amadeus Mozart,Classical,wrk_4cc12b754443,wrk_4cc12b754443,rec_c725b3163888,sources/ACPAS-dataset/subset_S/Mozart/376_CPM_Sonata_No.12_F_major_KV_332_3/S_1508_CPM.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_c725b3163888.wav,sources/ACPAS-dataset/subset_S/Mozart/376_CPM_Sonata_No.12_F_major_KV_332_3/S_1508_CPM.mid,data/canonical/alignment_events.csv,,1,490,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_9ccf70ee127a,Sonata No.12 F major KV 332 3,scv_6203f27a3d89,prf_2f4027313fb2,aln_32d86bc996c3,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_060973e15890;src_761d4112b936;src_85306f63ea05;src_98e80603d674;src_a80bc86a4c74;src_c1cfce25106a;src_cf53f576de39,cpc-rendered,MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_c725b3163888,Sonata No.12 F major KV 332 3,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_c725b3163888.wav,114116908,8ea6237d8219ca1edc6312d28488adc9a2a7c4d6cf6df9ed70772f4e355c4670,594.358667,48000,2,-14.413,-34.713,aln_32d86bc996c3
exp_92ce601f607b,Wolfgang Amadeus Mozart,Classical,wrk_16208b873f55,wrk_16208b873f55,rec_ce41f0e6bd46,sources/asap-dataset/Mozart/Piano_Sonatas/8-1/midi_score.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_ce41f0e6bd46.wav,sources/asap-dataset/Mozart/Piano_Sonatas/8-1/midi_score.mid,data/canonical/alignment_events.csv,,1,133,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_fef1cb83d033,Piano Sonatas 8-1,scv_f5ed897586b0,prf_bc4cfa1b19f1,aln_b5d43535f3f6,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_00a034d80378;src_02351c287cce;src_0959f7f0c921;src_0c5b459f3713;src_120b85d303a3;src_12ac25a9c7d0;src_133fdd89d752;src_1495fd782897;src_1736c0a3ec30;src_1bfba426e3b5;src_1f601191f854;src_20272ab6e36a;src_2030b845ba85;src_2309bfc3c6e7;src_266b4a8f2871;src_2801af45cdb9;src_311cc910ec9c;src_35dc9a227b9d;src_37bb36627b0a;src_38b76ad6d621;src_39888cae09c0;src_3bb556ce074c;src_4335e7ba518b;src_455287f24eaa;src_46ea18ccd982;src_479d2731f25a;src_4974f6228fc1;src_4bb84f052046;src_5382eb64bc78;src_55b5558dc332;src_5dc6eea1d153;src_6e4e2af83481;src_70c832462968;src_76d67f0ab033;src_8146ea358c72;src_8636358d19c6;src_901fd94d7cbe;src_93a7d93d653b;src_958e85443ca9;src_98e80603d674;src_a5055e4ad044;src_a52f8efce7e9;src_a80bc86a4c74;src_abdb8cb63de8;src_adaecf4c039d;src_ceafeec6e80b;src_d5ecb237c645;src_d70d4ac7f1d1;src_d9d6678516c9;src_da251a703348;src_ddb68c27212e;src_e64c5f847c93;src_f170e550391c;src_f772fe35a149,cpc-rendered,CC BY-NC-SA 4.0;MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_ce41f0e6bd46,Piano Sonatas 8-1,asap,expressive,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_ce41f0e6bd46.wav,47829548,e99df87daeb7e73a7f8867ae5d4bb3b78ad8cc49a4231382a39940b67b4d732e,249.112000,48000,2,-9.794,-30.396,aln_b5d43535f3f6
exp_9bfa7abfd158,Wolfgang Amadeus Mozart,Classical,wrk_44c6308a4722,wrk_44c6308a4722,rec_d2a253b6b0ef,sources/ACPAS-dataset/subset_S/Mozart/373_ASAP_Piano_Sonatas_11-3/ASAP_11-3.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_d2a253b6b0ef.wav,sources/ACPAS-dataset/subset_S/Mozart/373_ASAP_Piano_Sonatas_11-3/ASAP_11-3.mid,data/canonical/alignment_events.csv,,1,224,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_b563f0486b86,Piano Sonatas 11-3,scv_1a4adc586f7e,prf_f703ade51632,aln_c09a48960d54,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_04c85821a7cd;src_0f1beaa91df0;src_13602092ab4f;src_16da154e62d9;src_2867258a9aa3;src_4cca6fc5d250;src_70619c38b0d8;src_7728465e55bc;src_8b3a7075e93a;src_8d54a71fd391;src_98e80603d674;src_9bed02efccf6;src_9eabd6da6cf5;src_a80bc86a4c74;src_c20c3d32f25b;src_cc3a3a78aca1;src_e08fd50cad4f;src_f7587bf8c0ee,cpc-rendered,CC BY-NC-SA 4.0;MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_d2a253b6b0ef,Piano Sonatas 11-3,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_d2a253b6b0ef.wav,41661996,227d40be139905b31f88a19070381249430bfaf7ac253165f0c3f273477201b6,216.989333,48000,2,-10.708,-31.781,aln_c09a48960d54
exp_5b7d37654e56,Wolfgang Amadeus Mozart,Classical,wrk_beabd58e0efb,wrk_beabd58e0efb,rec_d4ac8086ca2c,sources/ACPAS-dataset/subset_S/Mozart/382_CPM_Sonata_No.16_C_major_Sonata_facile_KV_545_3/S_1514_CPM.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_d4ac8086ca2c.wav,sources/ACPAS-dataset/subset_S/Mozart/382_CPM_Sonata_No.16_C_major_Sonata_facile_KV_545_3/S_1514_CPM.mid,data/canonical/alignment_events.csv,,1,83,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_34a3a2c7440d,Sonata No.16 C major Sonata facile KV 545 3,scv_81c5a13afde3,prf_1e31c14bd373,aln_d229ea7ee0e5,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_1296d2e72d58;src_20196613a30c;src_25f4acb9656a;src_292b5951b9bc;src_369598de2f45;src_67c02af59ac2;src_98e80603d674;src_9ca9529635f7;src_a404af70a29a;src_a559d55f2286;src_a80bc86a4c74;src_b28fe7ed5c15;src_baa8a946b765;src_c4f1107b21f9;src_d9ab206b4d58;src_ed02e3074612;src_efdc2c66a97b;src_f95e843361ac;src_ff80a0557f41,cpc-rendered,MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_d4ac8086ca2c,Sonata No.16 C major Sonata facile KV 545 3,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_d4ac8086ca2c.wav,20668972,59b86cb653bac02b4d6e5d1dae82dadee21ef38b6bc20afbbd6a6707ebfed0ef,107.650667,48000,2,-15.450,-34.937,aln_d229ea7ee0e5
exp_6db783ad1296,Wolfgang Amadeus Mozart,Classical,wrk_ae99d9f81630,wrk_ae99d9f81630,rec_d4be765b7520,sources/ACPAS-dataset/subset_S/Mozart/372_CPM_Sonata_No.11_A_major_KV_331_2/S_144_A_MAPS_mz_331_2_AkPnBsdf.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_d4be765b7520.wav,sources/ACPAS-dataset/subset_S/Mozart/372_CPM_Sonata_No.11_A_major_KV_331_2/S_144_A_MAPS_mz_331_2_AkPnBsdf.mid,data/canonical/alignment_events.csv,,1,250,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_1eedc0bd6874,Sonata No.11 A major KV 331 2,scv_bf3a83a3c397,prf_a4d3a6171b99,aln_6d36a8b76803,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_116883edd29c;src_1304b8fb1eb7;src_19f07905eeb9;src_1a42e413bb1f;src_1d2ee2947769;src_24b7a7b143ec;src_2e8677ff6dc8;src_2f1abb4f81db;src_2f4e98a92b75;src_376047e41d29;src_378d21479789;src_3997ddbfaa06;src_4a7e29ee7c17;src_4b8e859206eb;src_59e0857890df;src_64eaef620cbb;src_721e6784f536;src_98bbb4195c1c;src_98e80603d674;src_9be8a40f2a97;src_9f18011b574a;src_a80bc86a4c74;src_ac53671461b4;src_b1cc6076e5e8;src_be0f7e1a1182;src_c8c8adae040c;src_cfe46bca5648;src_d63361ca9ede;src_f97d13df53ea;src_fa44aac5e5de;src_ff52dc8a6d86,cpc-rendered,MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_d4be765b7520,Sonata No.11 A major KV 331 2,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_d4be765b7520.wav,74719020,7b3525e5cee4220c24d9ecc8b05e04bb01e028eba28427d62785944338fd02fe,389.161333,48000,2,-17.389,-35.706,aln_6d36a8b76803
exp_94fd1c02def6,Wolfgang Amadeus Mozart,Classical,wrk_16208b873f55,wrk_16208b873f55,rec_d6034650404f,sources/ACPAS-dataset/subset_S/Mozart/386_ASAP_Piano_Sonatas_8-1/ASAP_8-1.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_d6034650404f.wav,sources/ACPAS-dataset/subset_S/Mozart/386_ASAP_Piano_Sonatas_8-1/ASAP_8-1.mid,data/canonical/alignment_events.csv,,1,133,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_fef1cb83d033,Piano Sonatas 8-1,scv_e800c11bc3c7,prf_12666dfc42a2,aln_1a079d750082,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_00a034d80378;src_02351c287cce;src_0959f7f0c921;src_0c5b459f3713;src_120b85d303a3;src_12ac25a9c7d0;src_133fdd89d752;src_1495fd782897;src_1736c0a3ec30;src_1bfba426e3b5;src_1f601191f854;src_20272ab6e36a;src_2030b845ba85;src_2309bfc3c6e7;src_266b4a8f2871;src_2801af45cdb9;src_311cc910ec9c;src_35dc9a227b9d;src_37bb36627b0a;src_38b76ad6d621;src_39888cae09c0;src_3bb556ce074c;src_4335e7ba518b;src_455287f24eaa;src_46ea18ccd982;src_479d2731f25a;src_4974f6228fc1;src_4bb84f052046;src_5382eb64bc78;src_55b5558dc332;src_5dc6eea1d153;src_6e4e2af83481;src_70c832462968;src_76d67f0ab033;src_8146ea358c72;src_8636358d19c6;src_901fd94d7cbe;src_93a7d93d653b;src_958e85443ca9;src_98e80603d674;src_a5055e4ad044;src_a52f8efce7e9;src_a80bc86a4c74;src_abdb8cb63de8;src_adaecf4c039d;src_ceafeec6e80b;src_d5ecb237c645;src_d70d4ac7f1d1;src_d9d6678516c9;src_da251a703348;src_ddb68c27212e;src_e64c5f847c93;src_f170e550391c;src_f772fe35a149,cpc-rendered,CC BY-NC-SA 4.0;MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_d6034650404f,Piano Sonatas 8-1,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_d6034650404f.wav,48717868,0043f73b081c3de0fddf9014a942cf406fe2d211b59bcc33e359dfff8c9ab526,253.738667,48000,2,-11.133,-30.625,aln_1a079d750082
exp_2128822df04c,Wolfgang Amadeus Mozart,Classical,wrk_16208b873f55,wrk_16208b873f55,rec_d91ae459bdb9,sources/ACPAS-dataset/subset_S/Mozart/386_ASAP_Piano_Sonatas_8-1/ASAP_8-1.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_d91ae459bdb9.wav,sources/ACPAS-dataset/subset_S/Mozart/386_ASAP_Piano_Sonatas_8-1/ASAP_8-1.mid,data/canonical/alignment_events.csv,,1,133,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_fef1cb83d033,Piano Sonatas 8-1,scv_e800c11bc3c7,prf_60b40b5a2377,aln_1b2dea75a5d8,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_00a034d80378;src_02351c287cce;src_0959f7f0c921;src_0c5b459f3713;src_120b85d303a3;src_12ac25a9c7d0;src_133fdd89d752;src_1495fd782897;src_1736c0a3ec30;src_1bfba426e3b5;src_1f601191f854;src_20272ab6e36a;src_2030b845ba85;src_2309bfc3c6e7;src_266b4a8f2871;src_2801af45cdb9;src_311cc910ec9c;src_35dc9a227b9d;src_37bb36627b0a;src_38b76ad6d621;src_39888cae09c0;src_3bb556ce074c;src_4335e7ba518b;src_455287f24eaa;src_46ea18ccd982;src_479d2731f25a;src_4974f6228fc1;src_4bb84f052046;src_5382eb64bc78;src_55b5558dc332;src_5dc6eea1d153;src_6e4e2af83481;src_70c832462968;src_76d67f0ab033;src_8146ea358c72;src_8636358d19c6;src_901fd94d7cbe;src_93a7d93d653b;src_958e85443ca9;src_98e80603d674;src_a5055e4ad044;src_a52f8efce7e9;src_a80bc86a4c74;src_abdb8cb63de8;src_adaecf4c039d;src_ceafeec6e80b;src_d5ecb237c645;src_d70d4ac7f1d1;src_d9d6678516c9;src_da251a703348;src_ddb68c27212e;src_e64c5f847c93;src_f170e550391c;src_f772fe35a149,cpc-rendered,CC BY-NC-SA 4.0;MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_d91ae459bdb9,Piano Sonatas 8-1,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_d91ae459bdb9.wav,48867372,1a68fc895a5e0cbb351e4faa21d3b3c08457dd76f82d502021e65872f5d0c2b0,254.517333,48000,2,-11.892,-32.192,aln_1b2dea75a5d8
exp_90e1d7ad5969,Wolfgang Amadeus Mozart,Classical,wrk_f1aa6de79926,wrk_f1aa6de79926,rec_da55bf9526c9,sources/ACPAS-dataset/subset_S/Mozart/364_ASAP_Fantasie_475/ASAP_Fantasie_475.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_da55bf9526c9.wav,sources/ACPAS-dataset/subset_S/Mozart/364_ASAP_Fantasie_475/ASAP_Fantasie_475.mid,data/canonical/alignment_events.csv,,1,186,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_7e0267a3eef2,Fantasie 475,scv_c2fb5dedf769,prf_60dc9a8e7f72,aln_e66e0378de87,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_13c93634ed9a;src_14f5d4f52566;src_160a940079d9;src_1a8ff7231fb7;src_22d0ec95fd3d;src_279fd91223da;src_2b5e4ae504b8;src_2bf31afde6df;src_2c705541bde3;src_3eccd7e95db3;src_444420052abc;src_47408935e583;src_4bfb57645b76;src_60383a4042c5;src_6fb6a2d13d96;src_75010ae66974;src_79f2ff293c6a;src_89081fc60e54;src_8bd00815149f;src_8bda8da01c2a;src_98e80603d674;src_a5b38292ea91;src_a5ec05b28b35;src_a80bc86a4c74;src_ad90704af859;src_b6164e9c88ce;src_b7de61ee675b;src_bc1ed3940b25;src_bc80330f856a;src_bed7b5bbaebf;src_c4b4c3e851c9;src_d6b361eef0e7;src_ea8118a3d675;src_fdd68fd8dc05,cpc-rendered,CC BY-NC-SA 4.0;CC BY-NC-SA 4.0; non-commercial research and education;MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_da55bf9526c9,Fantasie 475,acpas,expressive,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_da55bf9526c9.wav,133416492,af9c334afaace6863717894682d4fab44b2d5b6c3b746d92fbee5f4159cac71f,694.877333,48000,2,-11.683,-35.226,aln_e66e0378de87
exp_ce03b7f2dd7b,Wolfgang Amadeus Mozart,Classical,wrk_ab0f834b90b5,wrk_ab0f834b90b5,rec_de5606824d6c,sources/ACPAS-dataset/subset_S/Mozart/375_CPM_Sonata_No.12_F_major_KV_332_2/S_1507_CPM.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_de5606824d6c.wav,sources/ACPAS-dataset/subset_S/Mozart/375_CPM_Sonata_No.12_F_major_KV_332_2/S_1507_CPM.mid,data/canonical/alignment_events.csv,,1,80,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_2d3dbfa86295,Sonata No.12 F major KV 332 2,scv_5be436208b42,prf_656c0d6feeb4,aln_630d2bdfefb1,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_299f50cfea1d;src_2ce218411100;src_2e2f1892630b;src_32af3d8002bf;src_46f1c5045232;src_6b2bbaa820f4;src_8dcb6182abfe;src_98e80603d674;src_a1290df090af;src_a80bc86a4c74;src_bb1904e8eb5e;src_bc8b18cc3782;src_c46870226add;src_c58e7833417a;src_c7e02667684f;src_d1d28b0a40ab;src_e4dcb9013b50;src_e82de3db48da;src_f2f6651e07ea,cpc-rendered,MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_de5606824d6c,Sonata No.12 F major KV 332 2,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_de5606824d6c.wav,51416876,5b8d02671be8263a1a35e347f2115c2aea7bc99bb91068794fb04f7e734dd8b1,267.796000,48000,2,-18.222,-38.075,aln_630d2bdfefb1
